"NAME","PLAYLIST URL","","NAME","","SORT","mapped?","location","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2iig1p0w46f3lKUim5aCQP?si=66fd113e9d2749a3",""">","Afrobeat, Chill","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/7xeFi53HwuE8pNlftbK2lL?si=a55c58f9b21a4d95",""">","Afrobeat, Groovers","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/52WUzKdwm9kgIYtJq3Pxfi?si=98fff88b28cd43ac",""">","Afrobeat, Heavy","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4tNlGIW4EsLe0CwP5LWx6c?si=d2736c32084f4f0f",""">","Alex Kasau Katombi","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4NL0LAlmsbr2W70g27Cycn?si=b62eb9a9c2bc4b5c",""">","Amapiano","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1pYn1uvmbNPPiarE2mT8SP?si=303519181e7b4dc4",""">","Amapiano, Gospel","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2HnPeP0Nfk6YpTBmxrS9U6?si=2c76f444d3344ac9",""">","Amapiano, Private School","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0FQ3q1kXYX1hfN7N5n7yT6?si=d2c2b40a7b8c439f",""">","Amapiano, Starter Pack","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2lni3fakT2CCFulvIWcOFt?si=032adb8f61f14757",""">","Asakaa","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/13IKYLFu60AscHVUcWwuv0?si=72c4c4d07a0e40a2",""">","Asakaa, Starter Pack","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1JSCxZphCXqWqfq5pYrub9?si=28d246e1c06d45f4",""">","Benga & Kamba Pop, Modern","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0t6jRcP3uo3BSEEFvUsrxe?si=9f8fbba931094178",""">","Benga & Kamba Pop, Vintage","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3Q6gJfudcpuoV1rVScaD4x?si=fd44437a1028418a",""">","Biama","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1WS40Xzfsrg37iKOXudtOk?si=f5d8f908abaa446d",""">","Bikutsi","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0a8H55Hlj8sAUGkJs7tdnY?si=2d527d04bf134a62",""">","Bikutsi, Contemporary","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1rbReWa0ajvTwJQJFiZYoH?si=a65027ce5f744332",""">","Cabo Verde, Vintage R&B","</a>","b","Y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6K9t5Ja3meB06K8Ffi691b?si=3a403ef1a5324d1c",""">","Cabo Verde, Vintage Rock And Funk","</a>","b","Y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/7xwKgLkCIFBhqXGeNEmTWz?si=64aa6e72e97a4710",""">","Chimurenga","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0kOQEBaYZ3iy4vvwAQQJ4X?si=0edc63c46aca4afe",""">","Coupé-décalé","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0vRmvfpw1bsPd4emjHOs9y?si=8631e92ae793413d",""">","Ethiopia, Blues","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/09t24TcQoM3mYuB3WT5eu7?si=e8d0f2dccd694ad4",""">","Ethiopia, Funk & Soul","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4cJjQzwIDDCvLyn9B93XOd?si=d571d83eb19147f4",""">","Ethiopia, Jazz","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4odZ0OheBc97joZ9YiWYfZ?si=199efcae5fc54ba5",""">","Ethiopia, Jazz Vocal","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/038RxzglexdTMi2RV8NIGf?si=09d68cf7fbe34f16",""">","Funaná","</a>","b","Y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5GbQEsE7cPTpxSXF2vRag7?si=840e0c35687e4fd9",""">","Gqom, Club","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/13FHf7pS4BFYgpSMO5cQ5t?si=b6a32fce6961414d",""">","Gqom, Pop","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/49kbHTAr0darDpdHdHdOFk?si=940b984f66d6416d",""">","Gqom, Sghubu","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/74uUwxODQwRR6b5Sn6cgze?si=e58810f70e824465",""">","Gqom, Sghubu Pop","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5xg8l4oRQTliZHWUMmbpog?si=b0643474c3554416&pt=f1f61f3826b4720572f239f339a5fc53",""">","Gqom, Starter Pack","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/15XPRBJfwILv97ucd5DrHh?si=5870127640bd4d74",""">","Hees Macaan","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4ZplzNGXYhoJzZ3qic1YH1?si=418e1064b3b54622",""">","Hees Macaan, Starter Pack","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/79sfOC33ieQMvylMkvYLnK?si=bc60c05ca0f74a1b",""">","Highlife, Vintage Jazzy","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/79M99hodUmv6FLQMVZ97lr?si=84fb3a59dccc4d42",""">","Kizomba","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0zMqwNg0GC4Pg1YQn0R69k?si=9cb1f958b90b42f3",""">","Kora","</a>","b","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/7AWO9lCenDDqGEMc5VwZzz?si=d3052d610c25460e",""">","Kuduro, Contemporary","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3h6tiKA7760RuHroRq4VUV?si=333c18b3bcb74f63",""">","Kuduro, Contemporary Riddims","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2prFQwqRESbg7m2yLW8TIA?si=7cbf21203d1b4f02",""">","Kuduro, Vintage","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/63tLUvVN2cyufFq9VBNB73?si=289a23473e854ed4",""">","Kuduro, Vintage Riddims","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4WIR9yiqhfdvTHRhqGGqON?si=b4b34ba8a5644a84",""">","Kwaito, Old School MCs","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/49zrvR1Mph2kjThFHrhXhw?si=f14803d188664f2d",""">","Kwaito, Swinging Beats","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0czY51CRWCFNciREa0KMWS?si=18ada138590741a7",""">","Kwaito, Vintage Classic","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2I3Y551Qnz3JHrsasUPJt9?si=92582eae6b5e403f",""">","Kwaku DMC","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/27gc1VLVQ0E6d7ZHUyfgLf?si=1de8c95bed7f4bed&pt=5beb748b865ce2e27adcefeaacd915f5",""">","Mahraganat","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0Og9nutJw2eAP8seV8U6NY?si=539797160e254d3b&pt=3316d87fd783b6ae05ec1fbae1fa35e6",""">","Mahraganat, Starter Pack","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/7N3tj9ECjNH9nWpTFBcMrh?si=412f8c5158de4647",""">","Makossa","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2vDJPSyPsaVluvBe7fueHd?si=0bfa6dc1fb114139",""">","Mbalax","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3N2lrPIai04h83Odpkf19j?si=ef3c6d03c8fd4825",""">","Mbalax, Contemporary Pop","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0RsOLoaHWxPBYR5b6cfYPZ?si=bafaf6a9484c4222",""">","Mbalax, Contemporary Rap","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/04qAy2I5Ojwp0hatwcTUQf?si=aa6391451a374513",""">","Mbaqanga","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1rYjf7xUGiYES9rQFoWJhX?si=352335ec148642c1",""">","Mbira","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4N8p7ElBD9ul8Vt01hZhoi?si=e7981e09a1244c87",""">","Salegy & Kawitry","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3cc2SwSPDVRheVL2ongzRb?si=43b7cc2da5634d08",""">","Salegy & Kawitry, Starter Pack","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5yMc5m6k38mikLv55hYZrp?si=62a943a078934b93",""">","Singeli","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0IvCfBCJhAwRBapKm9eXsp?si=4e78fdfa500b47e6",""">","South Africa, 80s Electronic","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2Zmb0eCGh5JpOd8QaUZffF?si=fa6a29c1e13c40bf",""">","Tsapiky","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2dIeZLRgv0xi7GBxOM92lf?si=6011969a73984920",""">","Wawa Salegy","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5fs3FTwvwtq8YVSOmc0qRt?si=53ebdf0cbb5c4a40",""">","Xitsonga / Shangaan Electro / Tsonga ","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0l4dVLG5CXpkkTFWRTbIfP?si=2b249fa0fdba4ae7",""">","Xitsonga / Shangaan Electro / Tsonga  Starter Pack","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5OuAAwRsFfsppPMBZXGQPT?si=9f163c3f9b2a4ab0",""">","Zouglou","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/35ePSEtczTznJJQhGNkoHi?si=54301c3505904636",""">","Zouglou, Rapide","</a>","b","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/7r9P1JViiAMM5H9n2Qjb7b?si=033a51cd9f254d76",""">","Tuareg","</a>","bc","y","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2TD8uJo3YaK7ayv4XWJXul?si=d7f9aa0839fd4818",""">","Zouk, Fast","</a>","c","n/a","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/05lqPGIja6yCRdkAeg0rR5?si=1ca70e5fa9c64b80",""">","Zouk, Slow","</a>","c","n/a","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2GTdCjTWSe4aLFjexf6xas?si=277959f17c3b4746",""">","Zouk, Smooth","</a>","c","n/a","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/66FMyWSL4ai8HLFFEx8qeC?si=7269f471b5bb44ce",""">","Zouk, Starter Pack","</a>","c","n/a","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3YTUUD1qFCJdi6tA2CPJ2m?si=5f0d4faf66de48f6",""">","Acetone","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/31fRkBUVMyAiEIextWgg1S?si=caec9df3a8834cd1",""">","Aleksi Perälä, Ambient","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4rPufV1Gi5hU04fma7ePV9?si=afc1e6b778224d54",""">","Aleksi Perälä, Ambient Beats","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/41LddJ20d8OEEn0JS4dPG5?si=3ef871b1c11f41d8",""">","Aleksi Perälä, Beats","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0xqNI7zlmk1WxI9BjC5dZ8?si=66478cb5393c4aaf",""">","Alessandro Cortini","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6Bf98QeikFhEmx4I9eaFA1?si=2aa212a3f78a42bc",""">","Ambient, Ancient","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1gfY14XzLgklsd7hbhD9gs?si=ad3bce4982ea4f1d",""">","Ambient, Balearic","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0fhOmjyRTApzRhqy4oulzf?si=557b143f600a46c1",""">","Ambient, Classical Swells","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0ektreZOberCoGpFwDYyUy?si=18496fcc01f54d06",""">","Ambient, Country","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/21LF9zp0vqyJxdQP0ioIHj?si=aa665be94b564cfd",""">","Ambient, Faded","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/38ml82ODH5HumdFzumWkY0?si=7fa124ceb8884176",""">","Ambient, Floating","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/7CqvI7yWjT7Vz4SV201NcV?si=ff075f6163e44b0b",""">","Ambient, Heartstrings","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/79MA3K9hkgNXw2WzI0qZT9?si=6eb2cac832b34978",""">","Ambient, Japan","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/7oVg1AjG18TjKEMwzTwKXV?si=46858a3a4d804e74",""">","Ambient, Kompakt Queasy","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1BqRxVba45sNlEd4Gr6HAp?si=fba5918a34ee477f",""">","Ambient, Outer Space","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3ANbspvqDje5SguYqQpyow?si=b4d677d29d314697",""">","Ambient, Techno","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6wFf3Nk95ob2UiR2DwpvFJ?si=4247019d44ee4fd6",""">","Ambient, Water","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0j8vOIrlb5iKi2uIsmZqKD?si=bb6df971c8b542a5",""">","Arab Strap","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/46Vag9YCi7SCH87AUL1iv0?si=c5b47ce83e114990",""">","Arthur Lyman, Chill","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6UhnY0JKXAIp7lpemR460r?si=bcf80d80dcfc4221",""">","ASC, Ambient","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5EEo9Cj8XRSKe7RjKN54Ty?si=9c4ee5214e9a4c81",""">","ASC, Drum & Bass Dark","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0uABCXhc1GhyZdAYbAlY9N?si=4a407056607847b7",""">","ASC, Drum & Bass Light","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2keOQdxWMpQvLqIwVyLmPS?si=12159305986b4ce5",""">","ASC, Electronica Dark","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/36OdtkSojyq4dmnIWBn0Qc?si=b7adcafbd2334388",""">","ASC, Electronica Light","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3BtzIGpDtueO5elQrwl0wB?si=f712efd44244439b",""">","ASC, Starter Pack","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5GOZOzf5d4Dc8FDX9LV8Ze?si=5de33c3c8e2f460b",""">","ASC, Techno","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6d5BDrtmclL3mxD83zlzOS?si=c194ff1740bd40d9",""">","Atom TM","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/35EY0l9jOjybuoWAvJqpP8?si=7cbee00fb6bd4b6c",""">","Atom TM, Ambient","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1LyJyYFq9U9FRxTMXKudv9?si=f3466a7fd95047e3",""">","Atom TM, Chill","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1UOkuNE1cc2sEFh03leunA?si=aa7de5e6df22424b",""">","Atom TM, Digital Hardcore","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5tz0aRB8kJMM15xMyufb3O?si=91f7714e213c4b91",""">","Atom TM, Electronic Experimental","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6WVROZezkHdnoUWeAjNT0k?si=ffdae67829b0468b",""">","Atom TM, Electronic Heavy","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4zSxhCWqVhwg4E06wOhIMX?si=2be296a9f6484c07",""">","Atom TM, Electronic Soft","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4UbuFLeWj0Kd7zzSZ0Y9QA?si=60dbfff333db4194",""">","Atom TM, Glitch","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0doEtzxM03IrKqkym3vxLx?si=db28bfebca0e417d",""">","Atom TM, Latin Experimental","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5QkFOYKOH5mGMhjcuER0gv?si=75698f0c87b94118",""">","Atom TM, Latin Pop","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4AG6XFDIQ1Fzlj3GpZnkxb?si=d8be2eea298844a4",""">","Atom TM, Pop Dark","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4O9w0ca5V7bdw8TiK9Qvkc?si=03bdd15180414436",""">","Atom TM, Pop Light","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/1mdsTvjqzg9glSr7bWpgAR?si=551aecffc24b4a92",""">","Atom TM, Starter Pack","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6qbLpNK4g0JNqcp9ccw2IZ?si=cec5359e658742a8",""">","Autechre, Odds & Sods","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/6qbLpNK4g0JNqcp9ccw2IZ?si=cec5359e658742a8",""">","Autechre, Post 2000","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3LrFR2CBxvGPB1k50HA3vD?si=5e038d698587415b",""">","Autechre, Pre 2000","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0Nk04NfUz4lGUTo1Fqdw8Y?si=a0797dc5cc7c4ca8",""">","Autumn","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/5WlU5dajU5gbw67YomXXPy?si=204c623509fc40ad",""">","Balearic Music","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0Hz7pxGcFRvGYGoDwTAy1R?si=1e29e240c504442b",""">","Balearic, Pop","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/3dMCpjhAA3OjJleYu4yZ8U?si=09247379de704c21",""">","Beach Boys, Experimental","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4vcecbl4VoDahMfo20uJCu?si=db8b68218a004492",""">","Blues, Chill","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/4T1ZuyQ3LCPQ8MWRnqYYKq?si=53ed3de3dfe5432c",""">","Blues, Early","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/0KTL1zPh9jlFb4IWw9n28p?si=1ab7dd181fc6416b",""">","Boogie","</a>","","","","","","","","","","","","","","","","","","",""
"<a href=""","https://open.spotify.com/playlist/2ppUaha7zYPbKfLx2FEF5E?si=d47f0a554d4d4f79",""">","Brazil, Bumping","</a>","","","","","","","","","","","","","","","","","","",""
